anio,mes,valor
2012,7,0.007928155476040172
2012,8,0.008909926214673418
2012,9,0.008831240513316001
2012,10,0.008411981945014342
2012,11,0.009359104781282003
2012,12,0.010414566955586829
2013,1,0.011371192977789551
2013,2,0.004931290683148266
2013,3,0.007262496728605
2013,4,0.007275089314712672
2013,5,0.006900109627910045
2013,6,0.008325861406430126
2013,7,0.009273373983739869
2013,8,0.00837004405286336
2013,9,0.0083005679335955
2013,10,0.008913097301312248
2013,11,0.00926380368098154
2013,12,0.014163272749377023
2014,1,0.03699999999999969
2014,2,0.03416280050611537
2014,3,0.02589722675367062
2014,4,0.017889087656529485
2014,5,0.014352665495020874
2014,6,0.012994513427663798
2014,7,0.014253135689851837
2014,8,0.013303353944163302
2014,9,0.013775887573964593
2014,10,0.012403100775193696
2014,11,0.01126024682461042
2014,12,0.00997683947978058
2015,1,0.010999999999999815
2015,2,0.008999999999999921
2015,3,0.012999999999999842
2015,4,0.010999999999999984
2015,5,0.010000000000000061
2015,6,0.00999999999999999
2015,7,0.01299999999999984
2015,8,0.012000000000000052
2015,9,0.012000000000000042
2015,10,0.011076579807155991
2015,11,0.019999999999999993
2015,12,0.03899999999999986
2016,1,0.040999999999999884
2016,2,0.026999999999999868
2016,3,0.02999999999999996
2016,4,0.03400000000000007
2016,5,0.04199999999999998
2016,6,0.030999999999999948
2016,7,0.019999999999999966
2016,8,0.0020000000000000135
2016,9,0.010999999999999855
2016,10,0.024000000000000077
2016,11,0.015999999999999966
2016,12,0.012000000000000025
2017,1,0.012999999999999866
2017,2,0.024999999999999894
2017,3,0.024000000000000028
2017,4,0.02599999999999993
2017,5,0.013
2017,6,0.01200000000000001
2017,7,0.017
2017,8,0.014
2017,9,0.019
2017,10,0.019
2017,11,0.013
2017,12,0.022
2018,1,0.019513861987349834
2018,2,0.030944658418995408
2018,3,0.02591235718406404
2018,4,0.028528532006382168
2018,5,0.03542297484686818
2018,6,0.029747153522688086
2018,7,0.0387915124030318
2018,8,0.042997476773138255
2018,9,0.06690580679600755
2018,10,0.053448763720405745
2018,11,0.031492207075987544
2018,12,0.0192999133667755
2019,1,0.030651706257257105
2019,2,0.05255898189781116
2019,3,0.04604626792558908
2019,4,0.03036682342022856
2019,5,0.028899999999999704
2019,6,0.030498309538525836
2019,7,0.02086591373994473
2019,8,0.04150477153826837
2019,9,0.06469745275643923
